UserID,OrderDate_GMT,OrderValue
2754819,2012-08-06,112.982
2047915,2012-08-28,217.584
3628720,2012-10-24,235.472
1865304,2012-09-10,364.585
2869482,2012-10-01,48.446
1243594,2012-09-11,394.41
4865028,2012-12-31,44.0
4230757,2012-11-26,464.95
3854063,2012-11-07,208.213
2869278,2012-08-17,22.736
3088864,2012-11-19,162.733
1243594,2012-02-11,87.079
2487048,2012-07-11,142.293
1182768,2012-01-23,225.869
4738888,2012-12-26,180.686
1417962,2012-02-25,317.7
4440535,2012-12-07,440.543
3315484,2012-09-27,217.485
2528452,2012-07-15,68.75
1280105,2012-02-05,152.329
3980744,2012-11-13,156.643
2527381,2012-07-15,174.42
2684073,2012-09-24,34.0
3594581,2012-10-17,250.0
4005638,2012-12-26,143.61
1303089,2012-12-18,400.224
3229772,2012-10-07,126.484
1033503,2012-01-02,172.452
4801141,2012-12-28,278.672
709401,2013-05-06,170.427
673620,2013-03-08,428.689
1345726,2013-05-16,365.0
673620,2013-04-20,478.523
2174065,2013-02-24,167.095
2433093,2012-07-05,186.451
2527381,2012-07-15,73.853
1280105,2012-02-05,74.916
2098070,2012-06-06,184.693
2954651,2012-08-27,165.621
2167560,2012-06-08,149.609
2414480,2013-09-05,133.482
967448,2013-04-04,175.0
3239962,2013-01-12,87.5
1370037,2013-12-12,294.993
3675187,2013-04-07,388.08
4648532,2012-12-19,191.266
908352,2012-10-01,65.0
3777190,2012-10-30,251.069
1935518,2012-05-08,75.0
211448,2012-07-16,75.976
4767093,2012-12-26,150.5
2106099,2012-06-19,345.643
4552363,2012-12-14,38.52
3616805,2012-10-24,209.56
2486620,2012-07-10,203.137
1860794,2012-11-09,584.802
1346041,2012-03-13,462.66
2502206,2012-12-28,85.459
4007756,2012-11-15,198.916
1986804,2012-05-16,129.17
1184493,2012-09-28,198.376
2881710,2012-11-14,441.012
2985722,2012-12-28,265.695
4402171,2012-12-06,104.507
2166462,2012-12-31,314.461
1471574,2012-03-04,102.2
3500065,2012-10-11,254.17
138753,2012-09-17,64.764
3462562,2012-10-08,234.5
1471574,2012-03-13,83.5
3366525,2012-10-03,315.567
4843655,2012-12-30,177.578
2907243,2012-08-21,113.546
2978754,2012-09-02,106.235
1194860,2012-11-17,212.5
804088,2012-05-23,525.315
1966810,2012-09-15,66.914
2830356,2012-09-21,453.432
4610657,2012-12-17,81.39
1980895,2012-05-25,152.083
3293459,2012-09-25,484.201
3407190,2012-10-04,177.508
3481511,2012-10-10,805.364
2495367,2012-07-11,32.4
1086648,2012-01-09,75.0
1908521,2012-05-05,105.313
1466000,2012-03-08,169.586
3273422,2012-09-24,50.185
3777678,2012-10-30,391.716
2350389,2012-06-27,120.234
2948415,2013-03-02,50.668
4170319,2013-12-30,103.689
3874352,2013-05-31,255.0
161053,2013-09-06,115.128
138753,2013-10-07,465.917
1406665,2013-02-07,244.323
4671167,2012-12-21,409.002
2757911,2012-08-05,271.864
1393996,2012-06-09,118.923
1123745,2012-03-08,45.112
1594085,2012-03-27,405.702
4644001,2012-12-19,101.737
2868895,2012-08-17,187.06
4620445,2012-12-18,423.766
1243594,2012-09-14,209.664
1631895,2012-03-27,146.0
844159,2012-08-05,169.474
2869482,2012-09-22,26.0
4379876,2012-12-04,226.968
1725404,2012-04-16,158.0
2869482,2012-09-22,196.0
2462756,2012-07-08,122.664
838866,2012-05-11,146.0
1414810,2012-10-10,691.743
1875437,2012-04-30,146.646
188422,2012-09-28,829.17
2138424,2012-07-11,39.636
2138424,2012-07-11,81.61
3230765,2012-10-22,197.836
2967701,2012-12-03,90.142
1391363,2012-02-21,164.613
4834757,2012-12-30,114.423
1507554,2012-03-08,204.673
161053,2012-06-02,121.41
1184493,2012-09-28,311.734
1516402,2012-03-12,660.0
4534570,2012-12-12,73.691
2058691,2012-05-29,203.898
3222841,2012-09-20,100.379
1624030,2012-07-09,133.208
1254941,2012-02-01,36.0
1223472,2012-01-28,315.113
1837716,2012-05-08,96.0
2305094,2012-06-22,240.0
4648532,2012-12-19,113.132
1818176,2012-05-20,40.663
1243594,2012-09-14,123.376
1225524,2012-03-17,68.632
4708628,2012-12-30,322.331
844159,2012-08-28,145.392
358554,2012-03-09,47.64
2869482,2012-09-22,17.0
2052817,2012-05-25,112.39
3315873,2012-09-27,39.475
3611822,2012-12-13,732.89
1923709,2012-12-26,225.043
1723932,2012-04-10,130.366
2592471,2012-11-26,342.071
933161,2012-08-17,56.135
2992399,2012-09-04,45.83
3485943,2012-10-10,206.194
1340360,2012-02-13,194.184
138753,2012-09-06,65.517
3001828,2012-12-05,239.16
1372833,2012-02-18,225.896
1257928,2012-10-26,169.86
285823,2012-05-20,50.0
1804910,2012-04-20,187.368
1081697,2012-06-13,544.321
3257380,2012-10-04,193.943
2919732,2012-08-23,18.499
1369556,2012-10-11,207.093
1334066,2012-05-10,127.486
2108528,2012-09-28,161.802
2851663,2012-08-15,204.17
2967701,2012-12-26,154.302
1159053,2012-01-19,314.079
3520529,2012-10-12,183.425
3269756,2012-09-23,243.72
4063391,2012-11-26,43.174
4040095,2012-11-18,77.713
4677164,2012-12-21,157.245
4018856,2012-11-15,298.897
2634772,2012-07-24,96.197
4163299,2012-11-22,86.157
1863035,2012-07-23,471.9
2093648,2012-08-26,99.377
2686313,2012-07-29,421.171
1173966,2012-04-10,247.53
2046952,2012-07-22,48.747
2833894,2012-08-14,30.305
1875784,2012-06-20,313.442
138753,2012-11-22,54.798
1802854,2012-04-20,75.0
1173966,2012-07-16,236.737
1771185,2012-09-11,239.148
263480,2012-02-08,58.5
2347312,2012-06-26,264.121
1895787,2012-05-31,484.5
4427627,2012-12-07,90.833
3257380,2012-12-16,368.008
4598111,2012-12-16,53.812
4428143,2012-12-07,290.658
1917935,2012-05-06,59.0
1358703,2012-02-16,45.771
4321106,2012-12-01,191.667
425499,2012-01-31,25.0
4767683,2012-12-26,349.775
2731483,2012-08-02,59.2
1932987,2012-05-08,355.0
401040,2012-02-29,1392.822
1639220,2012-03-28,229.652
2249284,2012-06-17,172.946
2512280,2012-07-13,83.19
4710872,2012-12-23,250.75
3681272,2012-10-23,138.219
2475837,2012-07-09,60.627
1538255,2012-12-11,395.754
1599287,2012-03-22,48.0
2750217,2012-08-11,131.632
2186695,2012-06-13,257.024
1090324,2012-12-18,200.448
2792094,2012-08-09,125.0
2869482,2012-10-01,111.37
1369556,2012-07-28,292.499
1241959,2012-08-09,145.151
2869482,2012-10-01,44.0
4120069,2012-11-20,131.921
3829230,2012-11-07,137.5
2739746,2012-09-05,192.635
1470788,2012-03-03,187.537
664270,2012-06-07,259.84
4863815,2012-12-31,545.313
1576845,2012-12-21,94.17
1225524,2012-05-12,398.03
1790424,2012-04-24,169.0
4754749,2012-12-26,186.871
2243573,2012-06-16,80.0
1799118,2012-12-20,143.572
1182867,2012-01-22,67.5
1140947,2012-01-16,90.0
500622,2012-08-02,411.915
2936451,2012-08-24,87.0
30250,2012-10-13,1030.172
1125992,2012-01-14,732.603
2515791,2012-07-13,66.843
1907265,2012-05-05,321.984
4640494,2012-12-19,89.462
2051499,2012-05-24,129.283
4202197,2012-11-25,148.332
1104816,2012-01-12,115.0
2538539,2012-07-16,63.699
1906077,2012-08-21,414.635
1513607,2012-03-09,621.0
866792,2012-06-07,58.383
2151542,2012-06-07,41.964
2476892,2012-07-10,164.444
1796230,2012-04-19,130.0
1192702,2012-01-23,494.088
2434921,2012-07-05,321.634
2051499,2012-05-24,129.283
1197066,2012-05-19,63.342
1697933,2012-09-18,43.176
2967701,2012-11-07,204.476
2967701,2012-11-07,195.182
3900959,2012-11-08,212.875
2555082,2012-07-17,130.0
1792908,2012-04-19,1488.123
1243594,2012-08-12,191.285
4598075,2012-12-16,553.558
309499,2012-08-10,70.83
1660370,2012-07-08,49.301
138753,2012-09-19,60.225
3552609,2012-10-15,94.559
2869278,2012-08-17,84.437
1280105,2012-02-05,72.419
4674735,2012-12-21,508.519
1619445,2012-03-26,103.689
1730660,2012-09-19,187.365
1197090,2012-05-31,534.989
1086648,2012-01-09,45.369
4477703,2012-12-09,120.0
1245410,2012-04-13,272.679
891263,2012-01-14,118.375
1216719,2012-12-04,35.0
2104450,2012-06-18,168.144
1303089,2012-12-03,365.105
2278115,2012-06-20,158.956
1243594,2012-09-11,337.432
2980763,2012-08-30,974.257
1975552,2012-05-14,234.588
1469432,2012-03-03,95.853
2846730,2012-08-16,334.007
4332324,2013-02-27,36.569
4332324,2013-02-27,18.284
3021270,2013-10-06,75.0
2868895,2013-09-11,400.0
3190960,2012-09-17,408.938
1599287,2012-03-22,9.16
1552596,2012-09-14,629.0
1818176,2012-04-22,307.5
3602026,2012-10-18,869.281
2223863,2012-08-25,88.712
4738888,2012-12-26,280.5
866792,2012-06-07,155.693
138753,2012-06-22,28.33
1725404,2012-04-11,265.682
1863035,2012-06-21,223.012
2754819,2012-08-06,139.659
1994677,2012-10-29,29.167
1524401,2012-06-08,116.291
4386615,2012-12-04,131.25
3142969,2012-09-25,270.577
1575695,2013-09-15,273.301
4695108,2013-06-27,151.725
2178479,2012-06-09,93.601
1234131,2012-08-23,62.353
320680,2012-02-13,224.316
1105703,2012-01-12,138.0
2588767,2012-07-20,62.936
1108335,2012-01-12,24.465
1992937,2012-05-16,155.737
3550074,2012-10-14,36.159
2836347,2012-08-14,238.299
3780462,2012-11-09,165.971
2745591,2012-08-04,82.673
1280105,2012-02-05,99.888
2321629,2012-07-05,156.553
2716865,2012-08-01,76.193
3781468,2012-10-30,456.289
3089258,2012-11-27,248.416
2542654,2012-07-16,195.55
4552363,2012-12-14,58.618
1146013,2012-08-07,137.5
1804139,2012-04-24,391.632
3512358,2012-10-18,49.768
2813214,2012-08-11,79.433
3650216,2012-11-19,290.773
3512155,2012-10-12,741.667
2506899,2012-07-17,90.959
206621,2012-11-10,579.167
2498621,2012-07-12,56.021
4869212,2012-12-31,139.163
1719084,2012-04-09,250.465
1379883,2012-02-19,199.32
1642486,2012-05-16,108.33
3017920,2012-09-03,42.5
2909630,2012-08-31,474.141
2251449,2012-12-15,32.96
2452564,2012-12-19,133.688
465144,2012-12-15,507.847
4579769,2012-12-15,94.17
1025743,2012-04-16,88.0
3430108,2012-10-06,40.0
1136719,2012-03-26,199.016
3160668,2012-09-15,75.558
1775738,2012-04-16,238.0
3089258,2012-12-14,98.478
1865304,2012-09-10,351.321
1197090,2012-05-10,331.945
4855053,2012-12-31,143.801
2622767,2012-07-23,149.765
2240995,2012-06-27,100.0
2060119,2012-05-26,138.666
1033503,2012-01-02,122.466
2062245,2012-06-27,145.0
2184571,2012-07-10,80.61
1111911,2012-05-31,71.919
2584930,2012-07-20,173.03
2335282,2012-06-25,28.8
1370933,2012-02-18,124.575
2717726,2012-08-04,246.011
2335979,2012-06-25,76.95
1804139,2012-04-24,285.565
2934954,2012-08-24,72.303
4695108,2013-06-27,244.8
4800134,2013-09-24,267.665
1790424,2012-04-24,169.0
1096766,2012-01-10,140.386
3893812,2012-11-08,131.449
1507598,2012-03-08,158.726
1580940,2012-03-19,317.786
3857219,2012-11-23,199.264
2441868,2012-07-06,166.83
1863035,2012-07-24,563.92
2089130,2012-12-20,191.027
2596976,2012-07-21,21.6
3969739,2012-11-12,85.0
1690255,2012-04-04,170.519
2535340,2012-07-15,245.0
1594284,2012-03-21,180.166
2356650,2012-06-27,140.806
2356020,2012-06-27,179.4
1459832,2012-03-02,72.071
1974811,2012-05-14,190.0
4526098,2012-12-12,136.991
4622389,2012-12-18,165.0
2787854,2012-12-18,110.833
127749,2012-09-30,45.5
2958907,2012-12-09,666.373
1863035,2012-05-06,364.545
1983196,2012-05-15,125.0
1624030,2012-07-09,131.427
2296134,2012-06-22,115.431
1654320,2012-09-04,501.232
2565587,2012-07-18,108.0
236532,2012-07-25,408.98
4040140,2012-11-17,393.813
1863035,2012-06-27,220.337
1189160,2012-06-28,168.189
4332324,2012-12-01,14.167
1220137,2012-12-08,452.194
1649641,2012-03-29,156.721
1711598,2012-04-08,47.258
1705370,2012-04-07,248.257
4332324,2012-12-01,67.435
3481651,2012-10-10,125.0
4634232,2012-12-19,404.908
2566966,2012-07-18,51.909
4478856,2012-12-09,206.039
1136719,2012-02-24,213.0
3038965,2012-09-03,114.005
1404467,2012-02-23,25.536
1882600,2012-05-01,220.212
1429592,2012-11-01,444.802
4403023,2012-12-05,294.764
2312314,2012-06-23,194.794
1387777,2012-07-09,137.843
3134595,2012-09-12,99.893
1276594,2012-02-20,30.953
1730972,2012-04-11,461.231
2053922,2012-05-25,168.581
1697933,2012-04-10,179.872
1436389,2012-02-27,815.85
1655757,2012-05-05,120.705
1189160,2012-06-20,130.096
1771185,2012-09-11,101.558
4326930,2012-12-04,450.0
2223485,2012-06-14,680.484
2869482,2013-03-22,106.248
3903551,2013-10-26,110.357
1869814,2013-01-22,90.5
1225524,2013-11-02,1490.0
3209983,2013-12-14,415.1
4813126,2012-12-28,45.009
4214257,2012-11-25,507.938
758187,2012-02-17,240.99
4190689,2012-11-24,831.829
198734,2012-01-09,888.665
2621339,2012-07-23,72.751
3599743,2012-10-18,63.945
3371040,2012-10-05,25.889
2078633,2012-05-28,89.936
1392714,2012-02-21,18.622
4654097,2013-04-28,388.273
2747303,2013-11-01,160.681
1303089,2013-04-09,612.91
1303089,2013-03-16,364.583
2280691,2012-06-23,183.501
3619849,2012-10-19,86.645
1119040,2012-01-13,246.561
4695108,2012-12-24,791.111
30380,2012-12-07,324.24
2412943,2012-07-03,97.619
3698457,2012-10-24,257.92
1406665,2013-02-23,299.915
1752605,2013-08-22,54.344
4594240,2012-12-16,165.0
3693093,2012-10-24,249.0
1100618,2012-01-11,22.5
2470847,2012-07-09,172.0
1189160,2012-01-23,261.576
1370037,2012-02-18,165.0
2106383,2012-06-01,601.8
1570306,2012-03-22,76.0
3696188,2012-10-24,616.59
259577,2012-07-04,211.601
599484,2013-10-01,104.678
250176,2013-06-23,408.0
2747883,2013-07-27,37.182
2747883,2013-07-27,30.032
1303089,2013-10-02,695.03
3486009,2013-11-23,446.262
2668115,2013-10-18,271.648
1945927,2013-05-07,118.255
372817,2013-07-12,201.926
4671246,2013-12-04,128.764
1303089,2013-10-19,413.712
1303089,2013-05-04,386.069
1738822,2013-03-05,255.925
2313915,2013-09-08,250.202
2053922,2013-04-11,149.153
138753,2013-01-03,315.005
1857474,2013-10-12,716.205
2678017,2013-11-04,530.06
3486009,2013-10-27,471.092
2180656,2013-06-20,790.289
3486009,2013-10-27,1058.333
2327978,2013-04-24,140.484
2430645,2013-02-27,76.838
1721826,2012-04-09,90.0
4042263,2012-11-17,275.0
1196610,2012-07-21,630.773
2730679,2012-08-02,118.03
2754819,2012-12-06,298.301
1062062,2012-01-06,212.979
1290215,2012-06-21,514.561
2869482,2012-09-20,35.774
2562479,2012-07-18,23.595
1771185,2013-04-27,109.422
1197090,2013-07-06,94.034
2222515,2013-12-09,156.183
3700505,2013-09-02,137.435
4657972,2013-01-11,312.577
915278,2013-08-21,297.818
4579256,2013-12-28,229.718
3362331,2013-10-03,98.632
1303089,2013-04-20,179.311
1303089,2013-08-24,176.694
3488021,2013-01-27,75.591
1843869,2013-02-15,68.75
4329999,2013-04-29,950.915
4836632,2013-01-08,136.345
2637369,2013-12-28,41.418
1840379,2012-04-25,375.0
2006142,2012-05-18,212.573
4685065,2012-12-22,41.749
1081697,2012-02-20,217.591
2280866,2012-10-22,439.636
4546862,2012-12-14,106.148
396271,2012-02-18,213.0
1547241,2012-03-14,149.554
3101147,2012-09-09,32.758
4400330,2012-12-05,25.122
2004518,2012-09-04,526.99
4258338,2012-11-27,154.167
1664263,2012-04-01,377.198
1370037,2012-05-24,208.572
3904846,2012-11-08,128.528
1197090,2013-07-06,91.065
1615949,2013-09-25,235.246
797471,2013-05-09,418.739
3256131,2013-05-07,125.212
673620,2013-09-25,437.5
2869482,2012-09-20,52.63
3762580,2012-10-29,165.0
1290366,2012-02-06,133.14
2977964,2012-08-28,102.064
4063952,2012-11-18,151.899
2534185,2012-07-15,25.2
891263,2012-01-14,185.0
2283278,2012-06-22,110.83
1580659,2012-03-21,272.751
3207839,2012-09-19,582.5
3188342,2012-09-21,428.676
3623206,2012-10-19,211.825
3623206,2012-10-19,205.164
4663914,2012-12-20,285.842
2534185,2012-07-15,43.493
1702687,2012-04-13,46.995
1384635,2012-02-20,49.273
3767129,2012-11-01,295.0
1299793,2012-02-08,206.832
4386061,2012-12-04,45.833
3121031,2012-09-11,125.41
2304552,2012-06-22,300.484
4166250,2012-11-23,160.076
3138878,2012-09-13,114.663
3780462,2012-10-30,139.972
3138545,2012-09-13,302.496
2302621,2012-06-22,148.911
1687903,2012-04-06,67.0
3781244,2012-10-30,124.42
4382929,2012-12-05,327.618
1870637,2012-04-30,57.844
3576243,2012-10-16,596.174
4541672,2012-12-13,182.218
2108528,2012-09-15,123.212
4463448,2012-12-08,70.341
4664252,2012-12-29,76.681
188310,2012-10-13,286.711
1113944,2012-01-13,211.457
1884711,2012-05-02,142.0
2264069,2012-09-24,150.564
4615229,2012-12-17,114.423
2140558,2012-06-06,161.138
3337926,2012-09-29,32.121
1436389,2012-05-21,107.491
2358821,2012-06-27,144.201
2978715,2012-08-31,124.848
1371952,2012-06-06,150.564
1079450,2012-01-08,55.0
2497190,2012-07-12,189.389
2048723,2012-05-24,262.5
3541593,2012-12-06,87.5
2244041,2012-11-22,60.784
1859604,2012-04-28,407.35
3003581,2012-08-31,776.155
2603099,2012-07-22,125.871
2460002,2012-07-08,93.266
1847839,2012-04-26,202.814
1503127,2012-03-08,25.408
2140895,2012-06-06,141.765
4614336,2012-12-31,138.75
4869517,2012-12-31,81.662
1334066,2012-09-23,327.224
1346234,2012-02-14,224.316
2420216,2012-12-12,925.826
11002,2012-01-05,116.847
2089229,2012-05-30,233.516
3842835,2012-11-04,88.363
2482430,2012-07-10,192.5
4469935,2012-12-09,318.444
3301052,2012-09-28,92.5
1042315,2012-01-03,348.084
1051904,2012-01-04,39.207
134107,2012-12-01,267.297
2784211,2012-08-08,172.204
1146013,2012-06-14,200.848
384847,2012-12-12,48.301
1513558,2012-03-09,75.0
1065192,2012-01-06,160.147
2462525,2013-06-22,526.859
2137344,2013-06-30,154.194
3486009,2013-09-26,713.333
1816372,2013-04-16,196.466
599484,2013-10-09,377.894
3231111,2012-09-20,19.738
2914186,2012-08-22,56.506
4275212,2012-11-28,58.07
2218102,2012-07-07,220.83
4105548,2012-12-20,885.2
2506899,2012-07-12,65.83
4332566,2012-12-01,276.006
1656146,2012-07-09,230.768
3782830,2012-10-31,49.959
444816,2012-04-19,67.158
1191978,2012-01-23,136.186
3257380,2012-09-23,732.746
3299409,2012-10-02,154.7
1200748,2012-01-25,92.0
1473697,2012-09-30,41.67
2201584,2012-06-17,67.143
1065048,2012-02-04,179.798
1143134,2012-01-17,77.707
4126166,2012-11-21,500.776
2256472,2012-06-18,143.212
2778008,2012-08-07,67.311
1318675,2012-02-10,74.0
2093700,2012-05-30,75.0
1824284,2013-05-09,295.638
1303089,2013-08-23,490.176
3075231,2013-10-08,490.15
2546363,2012-07-19,21.6
1318675,2012-02-10,188.7
3561119,2012-10-15,82.428
3722883,2012-10-26,175.0
3594026,2012-10-17,270.01
1477224,2012-03-04,115.0
4695108,2012-12-22,452.935
1189160,2012-02-28,127.005
3075231,2013-10-08,123.773
3680486,2013-12-17,1202.311
3151580,2012-09-14,62.39
1320501,2012-02-10,120.96
2126897,2012-06-04,187.781
3281870,2012-10-20,366.73
4465458,2012-12-08,372.876
2275335,2012-09-11,109.01
4754342,2012-12-26,383.998
1340360,2012-09-24,354.244
3474857,2012-10-09,373.885
1764358,2012-04-15,91.452
3250233,2012-09-22,554.644
1184493,2012-03-18,899.0
3063138,2012-09-08,124.866
1215368,2012-01-27,243.043
2580199,2012-12-13,184.817
1875784,2012-05-14,136.697
1189160,2012-06-28,129.265
2831148,2012-12-16,467.992
1863035,2012-04-30,307.549
1127614,2012-04-29,114.058
2404335,2012-07-02,29.0
1216719,2012-12-04,49.0
1035133,2012-01-02,186.614
4674066,2012-12-21,850.438
1529283,2012-03-12,74.502
1594031,2012-03-21,329.469
2259963,2012-06-19,327.052
1919288,2012-05-10,5.0
2430645,2012-09-25,197.405
2318623,2012-06-26,118.429
3149239,2012-09-17,104.17
2317096,2012-06-24,151.657
1241460,2012-02-09,71.239
1127614,2012-04-29,28.0
1825972,2012-04-23,12.0
4348981,2012-12-03,370.0
1216168,2012-01-27,25.2
1229558,2012-01-29,19.0
1052773,2012-01-05,516.28
2400741,2012-07-02,149.532
1157723,2012-01-18,15.0
3230765,2012-10-02,89.726
3400655,2012-10-04,57.276
2321748,2012-06-24,358.639
1575695,2012-06-24,216.983
4241336,2012-11-26,376.314
1900850,2012-05-04,93.472
3767015,2012-10-29,62.5
4063208,2012-11-18,196.0
2706052,2012-07-31,226.512
1227240,2012-01-29,211.756
2914293,2012-08-22,216.908
1875174,2012-11-18,285.934
1230081,2012-01-29,165.959
1841614,2012-04-25,183.915
1370037,2012-02-18,327.217
3829150,2012-11-05,135.758
2108408,2012-06-01,1153.851
4213268,2012-11-25,490.257
1268915,2012-02-03,187.132
3366959,2012-10-01,124.909
1517776,2012-03-10,58.597
3318605,2012-09-27,283.728
4032657,2012-12-05,1058.347
1371952,2012-10-14,183.425
1439839,2012-10-14,189.342
2482990,2012-07-10,151.08
4808043,2012-12-28,104.933
4158041,2012-11-22,196.431
1579737,2012-03-19,249.403
4745428,2012-12-25,141.255
1660370,2013-03-20,145.833
1259362,2012-02-02,261.796
1266314,2012-02-03,191.291
101867,2012-06-15,219.24
1238161,2012-01-30,1325.0
1230081,2012-01-29,96.635
3080994,2012-09-07,75.316
1009246,2012-01-14,144.865
3089258,2012-12-17,70.833
2794589,2012-08-09,157.446
2889229,2012-08-20,100.021
2765856,2012-10-29,206.496
2822974,2012-08-15,125.029
2847634,2012-08-15,123.402
4469678,2012-12-24,559.556
2624257,2012-07-24,533.003
123396,2012-09-20,1018.603
2059478,2012-12-28,1138.646
2949065,2012-08-26,117.885
3462562,2012-10-09,103.415
1680408,2012-04-03,136.678
3528780,2012-10-13,160.0
1545381,2012-09-03,106.235
4153144,2012-11-22,173.599
4254365,2012-11-28,120.555
3899705,2012-11-22,200.925
1044766,2012-01-03,47.6
4367192,2012-12-19,146.311
1305948,2012-02-15,165.228
1198930,2012-01-24,85.0
1258703,2012-10-02,52.598
3874352,2012-12-12,530.943
1775897,2012-04-19,186.732
2546363,2012-07-16,21.6
2869482,2012-09-20,22.672
2545781,2012-07-16,232.049
1942526,2012-05-09,353.307
4453631,2012-12-11,61.25
2514074,2012-08-01,53.494
2244041,2012-12-11,121.997
2251449,2012-07-10,40.442
1971471,2012-05-14,736.194
1042146,2012-01-03,45.0
2018967,2012-05-21,201.7
3519405,2012-10-12,118.927
4519070,2012-12-11,191.302
1189160,2012-08-24,286.853
1189160,2012-08-24,121.657
1222687,2012-11-19,320.837
2705708,2012-07-31,50.0
2324169,2012-06-24,51.0
240680,2012-10-20,52.39
1268713,2012-02-03,316.046
3636080,2012-10-20,116.87
3856002,2012-11-05,150.0
1111911,2012-01-12,218.494
2502725,2012-10-05,123.302
3549884,2012-10-14,100.0
3782751,2012-10-30,491.66
3784150,2012-10-31,135.005
1052400,2012-01-05,203.031
3399707,2012-10-10,258.538
3509171,2012-10-11,326.155
4280152,2012-11-28,80.37
1501306,2012-10-22,415.0
664270,2012-12-06,543.913
1921255,2012-05-19,50.0
1742319,2012-09-26,268.308
1102575,2012-01-11,284.659
1921255,2012-05-17,235.793
71701,2012-06-01,385.77
3066745,2012-09-06,48.33
1957441,2012-05-13,78.0
1396649,2012-02-22,300.0
2033409,2012-05-22,97.96
2150516,2012-10-11,205.78
1321080,2012-02-11,116.05
1184493,2012-09-09,490.0
1687612,2012-04-04,125.7
1490136,2012-03-06,119.148
1945470,2012-05-10,164.369
2801239,2012-08-10,901.317
2705708,2012-07-31,48.0
1800178,2012-04-30,153.978
2117630,2012-06-04,41.658
427212,2012-08-11,230.194
4836632,2012-12-30,136.547
1566552,2012-03-17,125.617
2252096,2012-06-18,281.87
1964602,2012-05-12,379.535
1543117,2012-03-17,157.85
600151,2012-05-31,128.783
1184493,2012-02-05,566.032
1127614,2012-04-29,228.116
1771185,2013-04-11,165.833
4616001,2013-02-06,203.12
4616001,2013-02-06,185.566
2935365,2012-08-24,183.33
1595757,2012-06-13,683.764
124589,2012-05-04,90.221
1563178,2012-10-11,371.451
2028854,2012-05-22,151.611
1170608,2012-01-20,44.377
1334066,2012-05-10,114.657
1225524,2012-12-29,85.459
3504384,2012-10-11,124.894
4408441,2012-12-06,89.166
2483713,2012-10-01,377.067
1327484,2012-02-28,72.703
3066745,2012-09-06,148.65
1671151,2012-04-02,239.128
1285777,2012-06-08,95.572
2967701,2012-12-03,204.683
3523155,2012-10-12,379.999
2967701,2012-12-03,204.683
1057440,2012-01-05,207.0
1863035,2012-04-29,35.439
4172061,2012-11-23,96.444
4117148,2012-11-23,225.036
2644718,2012-07-25,90.08
690520,2013-10-07,1064.88
4303723,2013-01-23,239.086
1675312,2013-08-09,90.115
1675312,2013-08-09,115.487
1675312,2013-08-09,110.237
1675312,2013-08-09,91.252
2005752,2012-05-23,125.679
1999176,2012-05-17,137.4
4099984,2012-11-19,115.733
1213118,2012-01-26,122.642
2824648,2012-11-09,286.125
311797,2012-12-12,279.167
175491,2012-07-19,95.552
2597882,2012-08-19,516.352
4565518,2012-12-15,468.161
2308661,2012-11-27,220.92
1321243,2012-10-23,311.05
3670053,2012-10-22,233.287
1548311,2012-03-14,96.582
135560,2012-07-27,202.293
1069002,2012-01-07,148.482
4807334,2012-12-28,162.78
2886758,2012-08-20,83.33
4807334,2012-12-28,117.713
3772970,2012-10-30,208.494
2578753,2012-07-19,131.519
124589,2012-03-07,163.542
3934106,2012-11-23,36.532
3613074,2012-10-19,508.333
2095480,2012-05-31,283.976
2172531,2012-06-08,63.491
2203493,2012-06-15,105.357
2262117,2012-06-19,192.648
1138665,2012-01-16,157.282
1806373,2012-04-20,466.374
2932754,2012-08-24,237.0
3580594,2012-10-16,415.0
4784253,2012-12-27,155.292
1659673,2012-08-24,655.999
769356,2013-05-21,335.75
3740624,2012-11-02,1020.191
3766248,2012-10-29,469.092
11002,2012-06-13,374.066
1339318,2012-02-13,131.409
4200200,2012-11-24,129.522
3667356,2012-10-22,233.807
2756805,2012-08-05,229.042
2967701,2012-12-03,558.838
3482280,2012-10-10,395.753
2264069,2012-11-20,103.618
4449776,2012-12-08,51.584
1689388,2012-04-04,29.539
492666,2012-03-11,414.635
1736994,2012-04-12,196.374
3455739,2012-10-08,230.695
1434909,2012-02-27,533.736
2137052,2012-06-05,46.8
2164982,2012-06-08,135.231
789139,2012-09-08,465.199
1358703,2012-02-16,48.0
1412448,2012-08-19,40.922
4323686,2012-12-01,934.535
1932911,2012-05-08,49.991
1741544,2012-04-12,72.462
4188506,2012-11-25,259.037
2284467,2012-06-21,342.07
4435566,2012-12-07,607.139
4652742,2012-12-20,51.954
1158496,2012-01-19,104.137
4834757,2012-12-30,1283.388
2475170,2012-07-09,115.675
2186695,2012-08-05,100.507
1395895,2012-02-22,165.224
2117630,2012-06-04,27.338
4001476,2012-11-14,79.666
4450435,2012-12-08,543.973
4701485,2012-12-27,313.038
1494661,2012-03-07,146.303
1792724,2012-04-19,146.687
1204923,2012-01-25,133.0
4837767,2012-12-30,61.211
600151,2012-05-31,115.574
2170545,2012-06-08,357.567
323573,2012-06-04,244.156
2730712,2012-08-02,164.005
3969460,2012-11-26,254.394
2048723,2012-12-26,387.443
1972368,2012-05-14,213.0
4050172,2012-11-17,864.647
2807203,2012-08-11,826.968
2369856,2012-06-28,52.123
1677211,2012-04-03,273.432
